Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1222A","SAN DONA' DI PIAVE","SPO.IT1222A_6001_BETA_2010-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","17.000","count","98.09","1","Background","Urban","12.5917","45.6303","3.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1222A_6001_BETA_2010-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1222A","SAN DONA' DI PIAVE","SPO.IT1222A_6001_BETA_2010-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","14.000","ug/m3","98.09","1","Background","Urban","12.5917","45.6303","3.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1222A_6001_BETA_2010-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1871A","ESTE","SPO.IT1871A_6001_BETA_2014-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","15.000","ug/m3","98.36","1","Industrial","Suburban","11.6658","45.2267","12.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1871A_6001_BETA_2014-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1871A","ESTE","SPO.IT1871A_6001_BETA_2014-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","97.000","count","98.36","1","Industrial","Suburban","11.6658","45.2267","12.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1871A_6001_BETA_2014-01-01_00_00_00.parquet","day"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1578A","VIA SCARPELLINI","SPO.IT1578A_6001_BETA_2005-04-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-min","1 year hour min","2024","0.200","ug/m3","97.61","1","Background","Suburban","12.9189","43.8933","20.0","Pesaro                                                                          ","IT039C1                                           ","95152","E1a/validated data AQ e-Reporting","10/02/2026 23:03:46","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1578A_6001_BETA_2005-04-15_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1578A","VIA SCARPELLINI","SPO.IT1578A_6001_BETA_2005-04-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","37.654","ug/m3","99.45","1","Background","Suburban","12.9189","43.8933","20.0","Pesaro                                                                          ","IT039C1                                           ","95152","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1578A_6001_BETA_2005-04-15_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1578A","VIA SCARPELLINI","SPO.IT1578A_6001_BETA_2005-04-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","66.265","ug/m3","99.45","1","Background","Suburban","12.9189","43.8933","20.0","Pesaro                                                                          ","IT039C1                                           ","95152","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1578A_6001_BETA_2005-04-15_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT0460A","JESI","SPO.IT0460A_6001_BETA_2022-11-18_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","13.354","ug/m3","95.75","1","Traffic","Urban","13.2450","43.5269","100.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0460A_6001_BETA_2022-11-18_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1361A","VIA MONTEGRAPPA","SPO.IT1361A_6001_BETA_2021-04-21_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","55.000","count","98.36","1","Traffic","Urban","13.0186","43.8397","20.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1361A_6001_BETA_2021-04-21_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1773A","Genga -Parco Gola della Rossa","SPO.IT1773A_6001_BETA_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2024","3.180","ug/m3","97.54","1","Background","Rural","12.9522","43.4681","550.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1773A_6001_BETA_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1773A","Genga -Parco Gola della Rossa","SPO.IT1773A_6001_BETA_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","7.723","ug/m3","91.01","1","Background","Rural","12.9522","43.4681","550.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1773A_6001_BETA_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1796A","Civitanova IPPODROMO S. MARONE","SPO.IT1796A_6001_TEOM_2006-02-20_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","39.778","ug/m3","93.17","1","Background","Rural","13.6747","43.3356","110.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1796A_6001_TEOM_2006-02-20_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1796A","Civitanova IPPODROMO S. MARONE","SPO.IT1796A_6001_TEOM_2006-02-20_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2024","3.795","ug/m3","93.17","1","Background","Rural","13.6747","43.3356","110.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1796A_6001_TEOM_2006-02-20_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT2177A","San Benedetto del Tronto","SPO.IT2177A_6001_BETA_2022-08-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","0.000","count","93.17","1","Traffic","Urban","13.8794","42.9444","7.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2177A_6001_BETA_2022-08-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT2289A","LABORATORIO MOBILE","SPO.IT2289A_6001_BETA_2018-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","15.30","1","Industrial","Urban","13.4923","43.6059","5.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2289A_6001_BETA_2018-01-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT2289A","LABORATORIO MOBILE","SPO.IT2289A_6001_BETA_2018-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","15.171","ug/m3","15.30","1","Industrial","Urban","13.4923","43.6059","5.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2289A_6001_BETA_2018-01-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT2289A","LABORATORIO MOBILE","SPO.IT2289A_6001_BETA_2018-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-min","1 year hour min","2024","0.600","ug/m3","15.19","1","Industrial","Urban","13.4923","43.6059","5.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","10/02/2026 23:03:46","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2289A_6001_BETA_2018-01-01_00_00_00.parquet","hour"
"Italy","NET.IT283A","SISECAM SRL","IT2325A","Carlino - Bosco Bando","SPO.IT2325A_6001_light-scat_2014-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","14.516","ug/m3","61.17","1","Background","Rural","13.1466","45.7956","4.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2325A_6001_light-scat_2014-01-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1827A","Ancona Cittadella","SPO.IT1827A_6001_BETA_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","14.497","ug/m3","89.95","1","Background","Urban","13.5086","43.6117","100.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1827A_6001_BETA_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1827A","Ancona Cittadella","SPO.IT1827A_6001_gravi_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","35.000","count","92.35","1","Background","Urban","13.5086","43.6117","100.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1827A_6001_gravi_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1827A","Ancona Cittadella","SPO.IT1827A_6001_gravi_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","48.992","ug/m3","92.35","1","Background","Urban","13.5086","43.6117","100.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1827A_6001_gravi_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1842A","MONTEMONACO","SPO.IT1842A_6001_BETA_2006-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","5.298","ug/m3","90.98","1","Background","Rural","13.3367","42.9006","1000.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1842A_6001_BETA_2006-01-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1843A","MONTICELLI","SPO.IT1843A_6001_BETA_2006-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2024","0.700","ug/m3","90.16","1","Background","Urban","13.6194","42.8486","150.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1843A_6001_BETA_2006-01-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1843A","MONTICELLI","SPO.IT1843A_6001_BETA_2006-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-min","1 year hour min","2024","0.700","ug/m3","90.16","1","Background","Urban","13.6194","42.8486","150.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:03:46","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1843A_6001_BETA_2006-01-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1894A","RIPATRANSONE","SPO.IT1894A_6001_gravi_2018-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","98.91","1","Background","Rural","13.7847","42.9922","412.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1894A_6001_gravi_2018-01-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1894A","RIPATRANSONE","SPO.IT1894A_6001_gravi_2018-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","1.000","count","98.91","1","Background","Rural","13.7847","42.9922","412.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1894A_6001_gravi_2018-01-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1894A","RIPATRANSONE","SPO.IT1894A_6001_gravi_2018-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","11.954","ug/m3","98.91","1","Background","Rural","13.7847","42.9922","412.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1894A_6001_gravi_2018-01-01_00_00_00.parquet","hour"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT0480A","SESTO S.GIOVANNI","SPO.IT0480A_6001_BETA_2016-11-04_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","96.000","count","94.54","1","Traffic","Urban","9.2364","45.5339","137.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0480A_6001_BETA_2016-11-04_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT0480A","SESTO S.GIOVANNI","SPO.IT0480A_6001_BETA_2016-11-04_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","87.500","ug/m3","94.54","1","Traffic","Urban","9.2364","45.5339","137.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0480A_6001_BETA_2016-11-04_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT0477A","MILANO - V.LE MARCHE","SPO.IT0477A_6001_BETA_2021-09-30_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","54.713","ug/m3","96.99","1","Traffic","Urban","9.1914","45.4956","122.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0477A_6001_BETA_2021-09-30_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1743A","MONZA - VIA  MACHIAVELLI","SPO.IT1743A_6001_BETA_2009-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","24.308","ug/m3","86.89","1","Background","Urban","9.2744","45.5811","162.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1743A_6001_BETA_2009-01-01_00_00_00.parquet","day"
"Italy","NET.IT082A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano","IT1743A","MONZA - VIA  MACHIAVELLI","SPO.IT1743A_6001_BETA_2009-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","95.700","ug/m3","86.89","1","Background","Urban","9.2744","45.5811","162.0","Milano (greater city)                                                           ","IT002K1                                           ","3622641","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1743A_6001_BETA_2009-01-01_00_00_00.parquet","day"
