Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT1269A","CENSA2","SPO.IT1269A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2023","7.389","ug/m3","98.90","1","Industrial","Suburban","9.0167","39.0700","22.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1269A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1560A","LI-CARDUCCI","SPO.IT1560A_6001_BETA_2002-05-18_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","25.000","ug/m3","96.71","1","Traffic","Urban","10.3297","43.5547","9.0","Livorno                                                                         ","IT504C1                                           ","157017","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1560A_6001_BETA_2002-05-18_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1215A","RO - Largo Martiri","SPO.IT1215A_6001_BETA_2023-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","60.000","ug/m3","96.71","1","Traffic","Urban","11.7833","45.0747","7.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1215A_6001_BETA_2023-01-01_00_00_00.parquet","day"
"Italy","NET.IT277A","ELETTRA SRL","IT2263A","Trieste - via Ponticello","SPO.IT2263A_6001_BETA_2016-08-03_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","46.000","ug/m3","95.07","1","Background","Suburban","13.7838","45.6206","10.0","Trieste                                                                         ","IT015C1                                           ","201613","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2263A_6001_BETA_2016-08-03_00_00_00.parquet","day"
"Italy","NET.IT277A","ELETTRA SRL","IT2263A","Trieste - via Ponticello","SPO.IT2263A_6001_BETA_2016-08-03_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","10.574","ug/m3","95.80","1","Background","Suburban","13.7838","45.6206","10.0","Trieste                                                                         ","IT015C1                                           ","201613","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2263A_6001_BETA_2016-08-03_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT1947A","CENSA3","SPO.IT1947A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","22.663","ug/m3","96.16","1","Background","Urban","9.0089","39.0667","56.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1947A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2011A","CENSE0","SPO.IT2011A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","0.000","count","95.34","1","Background","Rural","9.2164","39.8425","736.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2011A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2011A","CENSE0","SPO.IT2011A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","5.647","ug/m3","95.53","1","Background","Rural","9.2164","39.8425","736.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2011A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT0861A","FI-GRAMSCI","SPO.IT0861A_6001_BETA_2002-10-04_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2023","0.000","count","95.07","1","Traffic","Urban","11.2722","43.7731","49.0","Firenze                                                                         ","IT007C1                                           ","366927","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0861A_6001_BETA_2002-10-04_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT0663A","SCHIO","SPO.IT0663A_6001_BETA_2017-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","17.930","ug/m3","97.81","1","Background","Urban","11.3686","45.7144","190.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0663A_6001_BETA_2017-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT0663A","SCHIO","SPO.IT0663A_6001_BETA_2017-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","80.000","ug/m3","97.81","1","Background","Urban","11.3686","45.7144","190.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0663A_6001_BETA_2017-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1222A","SAN DONA' DI PIAVE","SPO.IT1222A_6001_BETA_2010-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2023","15.000","count","99.45","1","Background","Urban","12.5917","45.6303","3.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1222A_6001_BETA_2010-01-01_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT1947A","CENSA3","SPO.IT1947A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","9.264","ug/m3","96.16","1","Background","Urban","9.0089","39.0667","56.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1947A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1222A","SAN DONA' DI PIAVE","SPO.IT1222A_6001_BETA_2010-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","32.000","count","99.45","1","Background","Urban","12.5917","45.6303","3.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1222A_6001_BETA_2010-01-01_00_00_00.parquet","day"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1110A","PI-PASSI","SPO.IT1110A_6001_BETA_2010-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2023","0.000","count","98.36","1","Background","Urban","10.4017","43.7389","5.0","Pisa                                                                            ","IT041C1                                           ","90036","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1110A_6001_BETA_2010-01-01_00_00_00.parquet","day"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1110A","PI-PASSI","SPO.IT1110A_6001_BETA_2010-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","28.000","ug/m3","98.36","1","Background","Urban","10.4017","43.7389","5.0","Pisa                                                                            ","IT041C1                                           ","90036","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1110A_6001_BETA_2010-01-01_00_00_00.parquet","day"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1110A","PI-PASSI","SPO.IT1110A_6001_BETA_2010-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","11.982","ug/m3","96.35","1","Background","Urban","10.4017","43.7389","5.0","Pisa                                                                            ","IT041C1                                           ","90036","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1110A_6001_BETA_2010-01-01_00_00_00.parquet","day"
"Italy","NET.IT277A","ELETTRA SRL","IT2263A","Trieste - via Ponticello","SPO.IT2263A_6001_BETA_2016-08-03_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","10.398","ug/m3","95.07","1","Background","Suburban","13.7838","45.6206","10.0","Trieste                                                                         ","IT015C1                                           ","201613","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2263A_6001_BETA_2016-08-03_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2056A","CENCA1","SPO.IT2056A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","5.000","count","95.07","1","Traffic","Urban","9.1150","39.2358","33.0","Cagliari                                                                        ","IT027C1                                           ","151005","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2056A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT277A","ELETTRA SRL","IT2263A","Trieste - via Ponticello","SPO.IT2263A_6001_BETA_2016-08-03_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","30.000","ug/m3","95.07","1","Background","Suburban","13.7838","45.6206","10.0","Trieste                                                                         ","IT015C1                                           ","201613","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2263A_6001_BETA_2016-08-03_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2056A","CENCA1","SPO.IT2056A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","21.334","ug/m3","95.07","1","Traffic","Urban","9.1150","39.2358","33.0","Cagliari                                                                        ","IT027C1                                           ","151005","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2056A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT276A","RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA","IT2201A","Pordenone - via Marconi","SPO.IT2201A_6001_BETA_2014-07-18_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2023","1.000","ug/m3","96.71","1","Traffic","Urban","12.6559","45.9626","30.0","Pordenone                                                                       ","IT058C1                                           ","51733","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2201A_6001_BETA_2014-07-18_00_00_00.parquet","day"
"Italy","NET.IT276A","RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA","IT2201A","Pordenone - via Marconi","SPO.IT2201A_6001_BETA_2014-07-18_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","44.000","ug/m3","96.71","1","Traffic","Urban","12.6559","45.9626","30.0","Pordenone                                                                       ","IT058C1                                           ","51733","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2201A_6001_BETA_2014-07-18_00_00_00.parquet","day"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1593A","GR-URSS","SPO.IT1593A_6001_BETA_2010-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","9.478","ug/m3","97.53","1","Background","Urban","11.1192","42.7786","10.0","Grosseto                                                                        ","IT520C1                                           ","81912","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1593A_6001_BETA_2010-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT0663A","SCHIO","SPO.IT0663A_6001_BETA_2017-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","44.000","ug/m3","97.81","1","Background","Urban","11.3686","45.7144","190.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0663A_6001_BETA_2017-01-01_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2056A","CENCA1","SPO.IT2056A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","12.856","ug/m3","95.07","1","Traffic","Urban","9.1150","39.2358","33.0","Cagliari                                                                        ","IT027C1                                           ","151005","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2056A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2056A","CENCA1","SPO.IT2056A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2023","38.400","ug/m3","95.07","1","Traffic","Urban","9.1150","39.2358","33.0","Cagliari                                                                        ","IT027C1                                           ","151005","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2056A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2056A","CENCA1","SPO.IT2056A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","33.130","ug/m3","95.07","1","Traffic","Urban","9.1150","39.2358","33.0","Cagliari                                                                        ","IT027C1                                           ","151005","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2056A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT255A","RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA","IT1908A","SAVIGNANO","SPO.IT1908A_6001_BETA_2012-10-19_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","45.000","count","93.42","1","Background","Suburban","12.4025","44.0958","32.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1908A_6001_BETA_2012-10-19_00_00_00.parquet","day"
"Italy","NET.IT255A","RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA","IT1908A","SAVIGNANO","SPO.IT1908A_6001_BETA_2012-10-19_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","51.000","ug/m3","93.42","1","Background","Suburban","12.4025","44.0958","32.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1908A_6001_BETA_2012-10-19_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1328A","CONEGLIANO","SPO.IT1328A_6001_BETA_2023-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","12.000","count","91.23","1","Background","Urban","12.3081","45.8906","72.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1328A_6001_BETA_2023-01-01_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT1576A","CENPS7","SPO.IT1576A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","0.000","count","95.34","1","Background","Suburban","8.3861","39.2033","25.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1576A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1596A","MANSUE'","SPO.IT1596A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","85.000","count","95.34","1","Background","Rural","12.5103","45.8369","14.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1596A_6001_BETA_2015-01-01_00_00_00.parquet","day"
"Italy","NET.IT273A","ENEL BRINDISI","IT2151A","Torchiarolo ENEL","SPO.IT2151A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2023","0.000","count","90.68","1","Background","Suburban","18.0472","40.4894","50.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2151A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT273A","ENEL BRINDISI","IT2151A","Torchiarolo ENEL","SPO.IT2151A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2023","9.120","ug/m3","91.84","1","Background","Suburban","18.0472","40.4894","50.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:03:53","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2151A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT255A","RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA","IT1921A","GAVELLO","SPO.IT1921A_6001_BETA_2008-06-26_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2023","4.000","count","96.16","1","Background","Rural","11.1779","44.9278","4.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1921A_6001_BETA_2008-06-26_00_00_00.parquet","day"
"Italy","NET.IT255A","RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA","IT1914A","SAN ROCCO","SPO.IT1914A_6001_BETA_2008-05-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","5.000","count","98.90","1","Background","Rural","10.6639","44.8731","22.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1914A_6001_BETA_2008-05-01_00_00_00.parquet","day"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT2032A","SI-POGGIBONSI","SPO.IT2032A_6001_BETA_2011-09-02_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2023","2.000","ug/m3","97.26","1","Background","Urban","11.1419","43.4728","105.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2032A_6001_BETA_2011-09-02_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT0963A","VE - Parco Bissuola","SPO.IT0963A_6001_gravi_2011-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2023","107.000","ug/m3","96.71","1","Background","Urban","12.2622","45.4992","1.0","Venezia                                                                         ","IT011C1                                           ","258685","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0963A_6001_gravi_2011-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1065A","BASSANO DEL GRAPPA","SPO.IT1065A_6001_BETA_2010-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2023","115.000","ug/m3","96.71","1","Background","Urban","11.7367","45.7608","114.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1065A_6001_BETA_2010-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1065A","BASSANO DEL GRAPPA","SPO.IT1065A_6001_BETA_2010-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","49.000","count","96.71","1","Background","Urban","11.7367","45.7608","114.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1065A_6001_BETA_2010-01-01_00_00_00.parquet","day"
"Italy","NET.IT255A","RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA","IT1975A","PARCO MONTECUCCO","SPO.IT1975A_6001_BETA_2009-09-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","20.502","ug/m3","97.08","1","Background","Urban","9.6692","45.0383","61.0","Piacenza                                                                        ","IT033C1                                           ","104260","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1975A_6001_BETA_2009-09-15_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT1996A","CENMA1","SPO.IT1996A_6001_BETA_2014-02-05_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","21.184","ug/m3","89.04","1","Background","Rural","8.7731","40.2564","532.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1996A_6001_BETA_2014-02-05_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT1996A","CENMA1","SPO.IT1996A_6001_BETA_2014-02-05_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","7.219","ug/m3","91.42","1","Background","Rural","8.7731","40.2564","532.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1996A_6001_BETA_2014-02-05_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1177A","VI - Quartiere Italia","SPO.IT1177A_6001_BETA_2022-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2023","15.000","ug/m3","97.81","1","Background","Urban","11.5397","45.5606","36.0","Vicenza                                                                         ","IT514C1                                           ","109855","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1177A_6001_BETA_2022-01-01_00_00_00.parquet","day"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT0950A","AR-ACROPOLI","SPO.IT0950A_6001_BETA_2013-08-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","35.000","count","97.53","1","Background","Urban","11.8889","43.4611","260.0","Arezzo                                                                          ","IT519C1                                           ","98259","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0950A_6001_BETA_2013-08-07_00_00_00.parquet","day"
